year	arrest_number	arrest_charge_description	arrest_location	arrest_report_date	arresting_officer	arrestee_race	arrestee_gender	arrestee_residence_city	arrestee_age
2010	SS‐00335‐10	BAC MORE .08	JEFFERSON ST	2010-04-25	CAREY	WHITE	F	ALBANY	34
2010	SS‐00335‐10	DRIVING WHILE INTOXICATED	JEFFERSON ST	2010-04-25	CAREY	WHITE	F	ALBANY	34
2010	SS‐00331‐10	BAC MORE .08	PUTNAM ST	2010-04-24	CAREY	OTHER	M	BALLSTON SPA	24
2010	SS‐00331‐10	DRIVING WHILE INTOXICATED	PUTNAM ST	2010-04-24	CAREY	OTHER	M	BALLSTON SPA	24
2010	SS‐00331‐10	FAILED TO SIGNAL A TURN	BROADWAY	2010-04-24	CAREY	OTHER	M	BALLSTON SPA	24
2010	SS‐00332‐10	CRIMINAL TRESPASS IN THE THIRD DEGREE	GLENHAM RD	2010-04-24	AHIGIAN	WHITE	M	SARATOGA SPNGS	23
2010	SS‐00333‐10	DISORDERLY CONDUCT	BROADWAY	2010-04-24	COTTER	WHITE	M	SARATOGA SPRINGS	22
2010	SS‐00334‐10	DISORDERLY CONDUCT	BROADWAY	2010-04-24	WELCH	WHITE	M	SARATOGA SPRINGS	27
2010	SS‐00330‐10	UNLAWFUL POSSESSION OF MARIHUANA	CAROLINE ST	2010-04-23	AHIGIAN	WHITE	M	GANSEVOORT	20
2010	SS‐00329‐10	PETIT LARCENY	WELLS ST	2010-04-22	AHIGIAN	WHITE	M	ROCK CITY FALLS	18
2010	SS‐00328‐10	CRIMINAL POSSESSION OF MARIHUANA FIFTH DEGREE	SOUTH BROADWAY	2010-04-22	AHIGIAN	WHITE	M	QUEENSBURY	18
2010	SS‐00328‐10	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE		2010-04-22	AHIGIAN	WHITE	M	QUEENSBURY	18
2010	SS‐00325‐10	PETIT LARCENY	NELSON AVE	2010-04-22	SESSELMAN	WHITE	F	TROY	26
2010	SS‐00327‐10	UNAUTHORIZED USE OF A VEHICLE THIRD/NO CONSENT	DOTEN AVE	2010-04-22	WILSON	WHITE	F	MALTA	19
2010	SS‐00326‐10	UNAUTHORIZED USE OF A VEHICLE THIRD/NO CONSENT	DOTEN AVE	2010-04-22	WILSON	WHITE	M	MALTA	25
2010	SS‐00323‐10	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	CAROLINE ST	2010-04-21	RIGANO	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00324‐10	DISORDERLY CONDUCT		2010-04-21	VEITCH	WHITE	M	ROME	35
2010	SS‐00323‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CAROLINE ST	2010-04-21	RIGANO	WHITE	M	SARATOGA SPRINGS	34
2010	SS‐00322‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	JAMES DR	2010-04-21	ARPEI	WHITE	F	SARATOGA SPRINGS	19
2010	SS‐00321‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	MICHAEL DR	2010-04-21	AHIGIAN	WHITE	M	SARATOGA SPRINGS	46
2010	SS‐00320‐10	UNAUTHORIZED USE OF A VEHICLE THIRD/NO CONSENT	DOTEN AVE	2010-04-21	WILSON	WHITE	F	BALLSTON SPA	24
2010	SS‐00319‐10	STARTING PARKED VEHICLE	CAROLINE ST	2010-04-21	SESSELMAN	WHITE	M	SARATOGA SPGS	54
2010	SS‐00319‐10	DRIVING WHILE INTOXICATED‐ 2ND OFFENSE	CAROLINE ST	2010-04-21	SESSELMAN	WHITE	M	SARATOGA SPGS	54
2010	SS‐00319‐10	BAC MORE .08	CAROLINE ST	2010-04-21	SESSELMAN	WHITE	M	SARATOGA SPGS	54
2010	SS‐00319‐10	AGGRAVATED DRIVING WHILE INTOXICATED	CAROLINE ST	2010-04-21	SESSELMAN	WHITE	M	SARATOGA SPGS	54
2010	SS‐00319‐10	AGG DWI W/ A CHILD 15 YOA OR LESS AS A PASSENGER	CAROLINE ST	2010-04-21	SESSELMAN	WHITE	M	SARATOGA SPGS	54
2010	SS‐00318‐10	DISORDERLY CONDUCT	ALETTA ST	2010-04-21	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2010	SS‐00317‐10	CRIMINAL MISCHIEF IN THE THIRD DEGREE	CAROLINE ST	2010-04-21	JOHNSON	WHITE	M	MECHANICVILLE	23
2010	SS‐00316‐10	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH		2010-04-20	ARPEI	WHITE	M	CORINTH	22
2010	XX‐00073‐10	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE		2010-04-20		WHITE	M	SARATOGA SPRINGS	21
2010	SS‐00315‐10	ABILITY IMPAIRED BY (DRUGS)	BROADWAY	2010-04-19	RESIDE	WHITE	M	CLIFTON PARK	27
2010	SS‐00314‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	TRAVER RD	2010-04-19	ARPEI	WHITE	M	GLENS FALLS	25
2010	SS‐00314‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	BALLSTON AVE	2010-04-19	ARPEI	WHITE	M	GLENS FALLS	25
2010	SS‐00314‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	TRAVER RD.	2010-04-19	ARPEI	WHITE	M	GLENS FALLS	25
2010	SS‐00314‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	BALLSTON AVE	2010-04-19	ARPEI	WHITE	M	GLENS FALLS	25
2010	SS‐00312‐10	PROMOTING A SEXUAL PERFORMANCE BY A CHILD	VAN DAM ST	2010-04-19	VIDNANSKY	WHITE	M	SARATOGA SPRINGS	49
2010	SS‐00313‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREEE SECOND	SOUTH BROADWAY	2010-04-19	JOHNSON	WHITE	F	SARATOGA SPRINGS	31
2010	SS‐00315‐10	IMPROPER LANE USE	BROADWAY	2010-04-19	RESIDE	WHITE	M	CLIFTON PARK	27
2010	SS‐00308‐10	DRIVING WHILE INTOXICATED	MAPLE AVE	2010-04-18	CAREY	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00308‐10	BAC MORE .08	MAPLE AVE	2010-04-18	CAREY	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00308‐10	FAIL TO KEEP RIGHT	MAPLE AVE	2010-04-18	CAREY	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00308‐10	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	MAPLE AVE	2010-04-18	CAREY	WHITE	F	SARATOGA SPRINGS	26
2010	SS‐00309‐10	DISORDERLY CONDUCT	CAROLINE ST	2010-04-18	CALLAHAN	WHITE	M	SARATOGA SPRINGS	28
2010	SS‐00309‐10	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND	CAROLINE ST	2010-04-18	CALLAHAN	WHITE	M	SARATOGA SPRINGS	28
2010	SS‐00310‐10	CRIMINAL MISCHIEF IN THE THIRD DEGREE		2010-04-18	BAKER	BLACK/AFRICAN AMERICAN	M	CLIFTON PARK	19
2010	SS‐00303‐10	DRIVING WHILE INTOXICATED‐ 2ND OFFENSE	LAKE AVE	2010-04-17	CAREY	WHITE	M	SCHUYLERVILLE	24
2010	SS‐00303‐10	BAC MORE .08	LAKE AVE	2010-04-17	CAREY	WHITE	M	SCHUYLERVILLE	24
2010	SS‐00305‐10	DISORDERLY CONDUCT	CAROLINE ST	2010-04-17	CALLAHAN	WHITE	M	MIDDLE GROVE	21
2010	SS‐00307‐10	UNLAWFUL POSSESSION OF MARIHUANA	BOLSTER LN	2010-04-17	BENGTSON	WHITE	M	WILTON	16
2010	SS‐00306‐10	RESISTING ARREST	WATERBURY ST	2010-04-17	LANZARA	WHITE	M	SARATOGA SPRINGS	20
2010	SS‐00306‐10	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND	WATERBURY ST	2010-04-17	LANZARA	WHITE	M	SARATOGA SPRINGS	20
2010	SS‐00303‐10	UNSAFE PASSING	LAKE AVE	2010-04-17	CAREY	WHITE	M	SCHUYLERVILLE	24
2010	SS‐00302‐10	CRIMINAL POSSESSION OF A FORGED INSTRUMENT THIRD	MAPLE AVE	2010-04-16	RIGANO	WHITE	F	SARATOGA SPRINGS	18
2010	SS‐00300‐10	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	SOUTH BROADWAY	2010-04-15	WILSON	WHITE	M	SARATOGA SPRINGS	33
2010	SS‐00299‐10	DISORDERLY CONDUCT	PUTNAM ST	2010-04-15	BENGTSON	WHITE	F	SARATOGA SPRINGS	43
2010	SS‐00298‐10	TAMPERING WITH PHYSICAL EVIDENCE	CHARLTON ROAD	2010-04-15	BARRETT	WHITE	M	BALLSTON SPA	29
2010	SS‐00301‐10	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	LINCOLN AVE	2010-04-15	AHIGIAN	WHITE	M	SARATOGA SPRINGS	20
2010	SS‐00297‐10	MENACING SECOND DEGREE	JEFFERSON TERR	2010-04-14	COTTER	WHITE	M	SARATOGA SPRINGS	22
2010	SS‐00297‐10	CRIMINAL POSSESSION OF A WEAPON THIRD DEGREE	JEFFERSON TERR	2010-04-14	COTTER	WHITE	M	SARATOGA SPRINGS	22
2010	SS‐00297‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	JEFFERSON TER	2010-04-14	COTTER	WHITE	M	SARATOGA SPRINGS	22
2010	SS‐00297‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	JEFFERSON TERR	2010-04-14	COTTER	WHITE	M	SARATOGA SPRINGS	22
2010	SS‐00296‐10	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND	LAKE AVE	2010-04-13	AHIGIAN	WHITE	M	STILLWATER	22
2010	SS‐00296‐10	MAKING A PUNISHABLE FALSE WRITTEN STATEMENT	LAKE AVE	2010-04-13	AHIGIAN	WHITE	M	STILLWATER	22
2010	SS‐00295‐10	RECKLESS ENDANGERMENT IN THE SECOND DEGREE	BALLSTON AVE	2010-04-13	AHIGIAN	WHITE	M	BALLSTON SPA	34
2010	SS‐00292‐10	UNLAWFUL POSSESSION OF MARIHUANA	LAKE AVE	2010-04-13	LEWIS	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	23
2010	SS‐00292‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	LAKE AVE	2010-04-13	LEWIS	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	23
2010	SS‐00292‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	LAKE AVE	2010-04-13	LEWIS	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	23
2010	SS‐00293‐10	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	BALLSTON AVE	2010-04-13	EVERTSEN	WHITE	F	SARATOGA SPRINGS	22
2010	SS‐00294‐10	HARASSMENT SECOND DEGREE	ARROWHEAD RD	2010-04-13	CAREY	WHITE	M	SARATOGA SPRINGS	38
2010	SS‐00295‐10	OBSTRUCTING GOVERNMENTAL ADMINISTRATION SECOND		2010-04-13	AHIGIAN	WHITE	M	BALLSTON SPA	34
2010	SS‐00291‐10	MENACING SECOND DEGREE	PARK PL	2010-04-12	MULLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	50
2010	SS‐00291‐10	CRIMINAL POSSESSION OF A WEAPON THIRD DEGREE	PARK PL	2010-04-12	MULLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	50
2010	SS‐00288‐10	DRIVING WHILE INTOXICATED	PUTNAM ST	2010-04-11	CAREY	WHITE	F	TROY	23
2010	SS‐00290‐10	DISORDERLY CONDUCT	ASH ST	2010-04-11	JOHNSON	WHITE	M	SARATOGA SPRINGS	48
2010	SS‐00289‐10	DISORDERLY CONDUCT	MAPLE AVE	2010-04-11	FRENCH	WHITE	F	SCHENECTADY	17
2010	SS‐00289‐10	VIOLATION OF CURFEW	MAPLE AVE	2010-04-11	FRENCH	WHITE	F	SCHENECTADY	17
2010	SS‐00288‐10	OPERATING WITH A RESTRICTION	PUTNAM ST	2010-04-11	CAREY	WHITE	F	TROY	23
2010	SS‐00288‐10	BAC MORE .08	PUTNAM ST	2010-04-11	CAREY	WHITE	F	TROY	23
2010	SS‐00288‐10	FAILED TO SIGNAL A TURN	PUTNAM ST AT SPRING ST	2010-04-11	CAREY	WHITE	F	TROY	23
2010	SS‐00286‐10	UNLAWFUL IMPRISONMENT IN THE FIRST DEGREE	CIRCULAR ST	2010-04-10	EMANATIAN	OTHER	M	INDIANOPOLIS	37
2010	SS‐00286‐10	FORCIBLE TOUCHING	CIRCULAR ST	2010-04-10	EMANATIAN	OTHER	M	INDIANOPOLIS	37
2010	SS‐00286‐10	ASSAULT IN THE SECOND DEGREE/IN THE COURSE OF FEL	CIRCULAR ST	2010-04-10	EMANATIAN	OTHER	M	INDIANOPOLIS	37
2010	SS‐00287‐10	UNLAWFUL POSSESSION OF MARIHUANA	GILBERT RD	2010-04-10	JOHNSON	WHITE	M	GREENFIELD	21
2010	SS‐00287‐10	DISORDERLY CONDUCT	GILBERT RD	2010-04-10	JOHNSON	WHITE	M	GREENFIELD	21
2010	SS‐00287‐10	CRIMINALLY USING DRUG PARAPHERNALIA SECOND DEGREE	GILBERT RD	2010-04-10	JOHNSON	WHITE	M	GREENFIELD	21
2010	SS‐00287‐10	CRIMINAL POSSESSION OF A HYPODERMIC INSTRUMENT	GILBERT RD	2010-04-10	JOHNSON	WHITE	M	GREENFIELD	21
2010	SS‐00287‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	GILBERT RD	2010-04-10	JOHNSON	WHITE	M	GREENFIELD	21
2010	SS‐00284‐10	CRIMINAL MISCHIEF IN THE SECOND DEGREE	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	NELLISTON	22
2010	SS‐00284‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	NELLISTON	22
2010	SS‐00283‐10	CRIMINAL MISCHIEF IN THE SECOND DEGREE	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	PALATINE BRIDGE	21
2010	SS‐00283‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	PALATINE BRIDGE	21
2010	SS‐00282‐10	CRIMINAL MISCHIEF IN THE SECOND	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	FORT PLAIN	25
2010	SS‐00282‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	VAN DAM ST	2010-04-10	JOHNSON	WHITE	M	FORT PLAIN	25
2010	SS‐00281‐10	DISORDERLY CONDUCT	MAPLE AVE	2010-04-10	SESSELMAN	WHITE	M	SARATOGA SPRINGS	58
2010	SS‐00280‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 5TH DEGREE	NORTH BROADWAY	2010-04-09	SICKO	WHITE	M	CAMBRIDGE	19
2010	SS‐00280‐10	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	NORTH BROADWAY	2010-04-09	SICKO	WHITE	M	CAMBRIDGE	19
2010	SS‐00279‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	CAROLINE ST	2010-04-09	CALLAHAN	WHITE	F	SARATOGA SPRINGS	31
2010	SS‐00277‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	GLEN DR	2010-04-08	CADORET	WHITE	M	GREENFIELD	19
2010	SS‐00276‐10	DISORDERLY CONDUCT	BROADWAY	2010-04-07	BARRETT	WHITE	M	SARATOGA SPRINGS	47
2010	SS‐00273‐10	THEFT OF SERVICES/TRANSPORTATION	JEFFERSON TER	2010-04-06	"O'LEARY"	BLACK/AFRICAN AMERICAN	F	SARATOGA SPRINGS	18
2010	SS‐00275‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	UNION ST	2010-04-06	DENNIS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	35
2010	SS‐00275‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	SPRING ST	2010-04-06	DENNIS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	35
2010	SS‐00275‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	SPRING ST	2010-04-06	DENNIS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	35
2010	SS‐00275‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	SPRING ST	2010-04-06	DENNIS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	35
2010	SS‐00275‐10	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	UNION ST.	2010-04-06	DENNIS	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	35
2010	SS‐00274‐10	THEFT OF SERVICES/TRANSPORTATION	JEFFERSON TER	2010-04-06	"O'LEARY"	BLACK/AFRICAN AMERICAN	F	SARATOGA SPRINGS	25
2010	SS‐00271‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 4TH	WEST AVE	2010-04-05	FISCHER	WHITE	M	SARATOGA SRPINGS	37
2010	SS‐00272‐10	PETIT LARCENY	WEIBEL AVE	2010-04-05	AHIGIAN	WHITE	F	BALLSTON SPA	22
2010	SS‐00271‐10	PETIT LARCENY	WEST AVE.	2010-04-05	FISCHER	WHITE	M	SARATOGA SRPINGS	37
2010	SS‐00271‐10	PETIT LARCENY	WEST AVE	2010-04-05	FISCHER	WHITE	M	SARATOGA SRPINGS	37
2010	SS‐00271‐10	OBTAIN A CONTROLLED SUBSTANCE BY FRAUD/DECEIT	WEST AVE	2010-04-05	FISCHER	WHITE	M	SARATOGA SRPINGS	37
2010	SS‐00271‐10	GRAND LARCENY FOURTH DEGREE/EXCEEDS $1,000.00	WEST AVE	2010-04-05	FISCHER	WHITE	M	SARATOGA SRPINGS	37
2010	SS‐00266‐10	CRIMINAL MISCHIEF IN THE THIRD DEGREE	BRITTON PL	2010-04-04	DAVIS	WHITE	M	SARATOGA SPRINGS	25
2010	SS‐00267‐10	TRESPASS	BRITTON PL	2010-04-04	DAVIS	WHITE	M	BALLSTON SPA	23
2010	SS‐00270‐10	SPEEDING ‐ POSTED ZONE	ROUTE 50 S	2010-04-04	BENGTSON	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	52
2010	SS‐00270‐10	DRIVING WHILE INTOXICATED	ROUTE 50 S	2010-04-04	BENGTSON	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	52
2010	SS‐00270‐10	AGG DWI W/ A CHILD 15 YOA OR LESS AS A PASSENGER	ROUTE 50 S	2010-04-04	BENGTSON	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	52
2010	SS‐00269‐10	FAIL TO KEEP RIGHT	ROUTE 50 S	2010-04-04	ARPEI	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	23
2010	SS‐00269‐10	DRIVING WHILE INTOXICATED	ROUTE 50 S	2010-04-04	ARPEI	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	23
2010	SS‐00269‐10	BAC MORE .08	ROUTE 50 S	2010-04-04	ARPEI	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	23
2010	SS‐00269‐10	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	ROUTE 50 S	2010-04-04	ARPEI	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	23
2010	SS‐00267‐10	CRIMINAL MISCHIEF IN THE THIRD DEGREE	BRITTON PL	2010-04-04	DAVIS	WHITE	M	BALLSTON SPA	23
2010	SS‐00266‐10	TRESPASS	BRITTON PL	2010-04-04	DAVIS	WHITE	M	SARATOGA SPRINGS	25
2010	SS‐00268‐10	FAIL TO KEEP RIGHT	THOMAS TERRACE	2010-04-03	CAREY	WHITE	F	BRONX	19
2010	SS‐00263‐10	REFUSE PRE SCREEN TEST	CAROLINE ST	2010-04-03	CAREY	WHITE	F	GANSEVOORT	48
2010	SS‐00264‐10	ISSUING A BAD CHECK/UTTERS CHECK KNOWING NO FUNDS	OLD SCHUYLERVILLE RD	2010-04-03	EVERTSEN	WHITE	M	SARATOGA SPRINGS	45
2010	SS‐00263‐10	DRIVING WHILE INTOXICATED	CAROLINE ST	2010-04-03	CAREY	WHITE	F	GANSEVOORT	48
2010	SS‐00263‐10	BAC MORE .08	CAROLINE ST	2010-04-03	CAREY	WHITE	F	GANSEVOORT	48
2010	SS‐00262‐10	ASSAULT IN THE THIRD DEGREE//RECKLESSLY	NORTH BROADWAY	2010-04-03	COTTER	WHITE	M	BROOKLINE	21
2010	SS‐00263‐10	FAILED TO SIGNAL A TURN	CAROLINE ST AT CIRCULAR ST	2010-04-03	CAREY	WHITE	F	GANSEVOORT	48
2010	SS‐00265‐10	ATT CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	SOUTH BROADWAY	2010-04-03		WHITE	M	MIDDLE GROVE	30
2010	SS‐00268‐10	DRIVING WHILE INTOXICATED	THOMAS TERRACE	2010-04-03	CAREY	WHITE	F	BRONX	19
2010	SS‐00258‐10	DRIVING WHILE INTOXICATED	SPRING ST	2010-04-02	CADORET	WHITE	M	GLENVILLE	59
2010	SS‐00261‐10	POSSESS ALCOHOL UNDER 21 YOA	DIVISION ST	2010-04-02	EMANATIAN	WHITE	M	SARATOGA SPRINGS	19
2010	SS‐00259‐10	GRAND LARCENY FOURTH DEGREE/CREDIT CARD	BALLSTON AVE	2010-04-02	AHIGIAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	50
2010	SS‐00258‐10	ONE WAY STREET	SPRING ST	2010-04-02	CADORET	WHITE	M	GLENVILLE	59
2010	SS‐00260‐10	OPEN CONTAINER	DIVISION ST	2010-04-02	EMANATIAN	OTHER	M	SARATOGA SPGS	20
2010	SS‐00260‐10	POSSESS ALCOHOL UNDER 21 YOA	DIVISION ST	2010-04-02	EMANATIAN	OTHER	M	SARATOGA SPGS	20
2010	SS‐00261‐10	OPEN CONTAINER	DIVISION ST	2010-04-02	EMANATIAN	WHITE	M	SARATOGA SPRINGS	19
2010	SS‐00256‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	DIVISION ST	2010-04-01	VEITCH	WHITE	M	SARATOGA SPRINGS	44
2010	SS‐00255‐10	FUGITIVE FROM JUSTICE 570.34 CPL	UNION AVE	2010-03-31	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATPGA SPRINGS	46
2010	SS‐00253‐10	ASSAULT IN THE THIRD DEGREE//RECKLESSLY	REGENT ST	2010-03-31	MULLAN	WHITE	M	SARATOGA SPRINGS	43
2010	SS‐00254‐10	TRESPASS	PARK PL	2010-03-31	MULLAN	WHITE	F	SARATOGA SPRINGS	54
2010	SS‐00252‐10	PETIT LARCENY	WEIBEL AVE	2010-03-30	COTTER	WHITE	M	TROY	41
2010	SS‐00251‐10	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	HENNING RD	2010-03-30	BARRETT	WHITE	M	SCHUYLERVILLE	19
2010	SS‐00250‐10	IDENTITY THEFT IN THE THIRD DEGREE	BROADWAY	2010-03-30	BELL	WHITE	M	AMSTERDAM	42
2010	SS‐00250‐10	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH	BROADWAY	2010-03-30	BELL	WHITE	M	AMSTERDAM	42
2010	SS‐00245‐10	DRIVING WHILE INTOXICATED	SOUTH BROADWAY	2010-03-29	CALLAHAN	WHITE	M	CLIFTON PARK	36
2010	SS‐00245‐10	SPEEDING ‐ POSTED ZONE	SOUTH BROADWAY	2010-03-29	CALLAHAN	WHITE	M	CLIFTON PARK	36
2010	SS‐00246‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CURT BLVD	2010-03-29	EVERTSEN	WHITE	M	SARATOGA SPRINGS	16
2010	SS‐00247‐10	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	CHURCH ST	2010-03-29	BARRETT	WHITE	M	SARATOGA SPGS	19
2010	SS‐00247‐10	TRESPASS	CHURCH ST	2010-03-29	BARRETT	WHITE	M	SARATOGA SPGS	19
2010	SS‐00249‐10	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 4TH	CONGRESS ST	2010-03-29	KRYLOWICZ	WHITE	M	ALBANY	21
2010	SS‐00249‐10	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CONGRESS ST	2010-03-29	KRYLOWICZ	WHITE	M	ALBANY	21
2010	SS‐00248‐10	PETIT LARCENY	WEIBEL AVE	2010-03-29	COTTER	WHITE	F	SARATGA SPGS	17
2010	SS‐00244‐10	DRIVING WHILE INTOXICATED	BROADWAY	2010-03-28	CAREY	WHITE	M	PORTSMOUTH	31
2010	SS‐00244‐10	BAC MORE .08	BROADWAY	2010-03-28	CAREY	WHITE	M	PORTSMOUTH	31
2010	SS‐00244‐10	FAIL TO KEEP RIGHT	BROADWAY	2010-03-28	CAREY	WHITE	M	PORTSMOUTH	31
2010	SS‐00244‐10	AGGRAVATED DRIVING WHILE INTOXICATED	BROADWAY	2010-03-28	CAREY	WHITE	M	PORTSMOUTH	31
2010	SS‐00242‐10	BAC MORE .08	PUTNAM ST	2010-03-27	CAREY	WHITE	M	MERCER ISLAND	21
2010	SS‐00242‐10	DRIVING WHILE INTOXICATED	PUTNAM ST	2010-03-27	CAREY	WHITE	M	MERCER ISLAND	21
2010	SS‐00242‐10	FAILED TO SIGNAL A TURN	PUTNAM ST AT SPRING ST	2010-03-27	CAREY	WHITE	M	MERCER ISLAND	21
2010	SS‐00240‐10	DISORDERLY CONDUCT	CAROLINE ST	2010-03-27	ARPEI	WHITE	M	SCOTIA	28
2010	SS‐00241‐10	DRIVING WHILE INTOXICATED	SOUTH BROADWAY	2010-03-27	LEFFLER	WHITE	M	JOHNSONVILLE	27
2010	SS‐00241‐10	NO/EXPIRED INSPECTION CERTIFICATE		2010-03-27	LEFFLER	WHITE	M	JOHNSONVILLE	27
2010	SS‐00241‐10	FAIL TO KEEP RIGHT	ROUTE 9	2010-03-27	LEFFLER	WHITE	M	JOHNSONVILLE	27
2010	SS‐00243‐10	PETIT LARCENY	WEIBEL AVE	2010-03-27	CAREY	WHITE	F	WILTON	18
2010	SS‐00241‐10	REFUSE PRE SCREEN TEST		2010-03-27	LEFFLER	WHITE	M	JOHNSONVILLE	27
2010	SS‐00241‐10	SPEEDING ‐ POSTED ZONE	ROUTE 9	2010-03-27	LEFFLER	WHITE	M	JOHNSONVILLE	27
2010	SS‐00237‐10	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	SOUTH BROADWAY‐XTRA MART	2010-03-26	SESSELMAN	WHITE	M	MALTA	22
2010	SS‐00237‐10	FAIL TO YIELD TO AN EMERGENCY VEHICLE		2010-03-26	SESSELMAN	WHITE	M	MALTA	22
2010	SS‐00237‐10	DRIVING WHILE INTOXICATED	SOUTH BROADWAY‐XTRA MART LOT	2010-03-26	SESSELMAN	WHITE	M	MALTA	22
2010	SS‐00237‐10	BAC MORE .08	SOUTH BROADWAY‐XTRA MART	2010-03-26	SESSELMAN	WHITE	M	MALTA	22
2010	SS‐00237‐10	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	SOUTH BROADWAY	2010-03-26	SESSELMAN	WHITE	M	MALTA	22
